150
0.00 29.40 134.11 139.47 139.47 28.10 30.65 25.94 22.47 28.38 31.88 109.01 84.29 23.54 37.82 63.45 25.36 31.68 61.71 31.54 13.83 18.04 94.35 68.19 63.60 22.10 63.60 73.78 54.72 32.84 50.70 39.57 38.49 97.52 47.59 58.80 75.13 86.30 77.01 29.93 30.83 108.72 53.99 130.65 108.76 121.44 99.03 144.18 105.48 140.72 109.76 97.79 37.90 46.98 47.28 144.54 137.29 98.40 110.92 28.82 58.25 93.54 72.18 72.13 67.01 36.05 55.66 100.65 32.65 58.02 64.50 56.14 60.75 64.75 77.26 81.29 73.29 83.52 68.76 73.30 64.35 11.48 28.25 40.87 140.88 86.26 78.71 44.64 47.29 44.93 42.87 40.78 107.10 46.06 56.27 42.48 111.26 109.46 47.94 78.80 63.96 103.00 75.18 76.54 78.78 150.35 152.23 146.74 75.34 122.52 133.68 73.55 90.34 78.31 81.18 73.09 63.68 46.75 64.76 48.74 51.29 63.28 59.51 62.16 54.80 46.48 45.76 108.22 59.29 54.89 57.09 58.22 128.72 126.78 70.18 79.54 84.49 78.19 63.50 65.41 63.04 107.98 115.84 83.76 72.41 67.63 61.64 41.92 51.39 39.20
29.40 0.00 141.20 146.91 146.91 54.03 55.40 51.38 49.57 37.38 55.81 108.61 79.25 13.97 24.52 88.63 50.11 60.91 90.74 59.82 25.12 19.49 116.13 72.25 91.78 34.30 91.78 102.24 83.30 55.45 67.25 59.44 58.60 102.35 50.27 79.85 101.32 105.92 89.42 59.24 59.70 103.80 55.70 129.74 105.77 123.15 101.09 158.31 124.13 152.45 123.37 109.11 32.92 42.02 61.93 155.84 136.04 96.32 126.45 44.10 53.56 115.30 70.20 65.26 79.06 52.24 59.71 111.65 58.31 84.77 87.45 49.81 67.27 70.91 94.37 97.70 92.99 104.60 75.17 77.95 67.90 19.46 40.95 43.79 152.83 111.58 105.85 40.43 39.65 65.87 64.48 63.11 117.43 67.52 74.85 65.13 121.72 121.64 48.67 105.43 89.02 106.98 101.06 102.54 105.49 165.11 166.83 162.64 102.94 137.68 150.97 96.83 113.22 101.29 103.53 96.48 87.08 55.36 86.68 57.99 58.11 70.66 55.73 60.19 52.22 59.61 71.24 125.62 85.47 82.48 83.96 84.73 145.91 140.98 93.43 100.87 108.91 100.54 89.60 90.96 89.28 108.57 115.11 108.51 90.44 87.93 60.53 36.53 64.44 66.33
134.11 141.20 0.00 5.82 5.82 150.93 111.04 150.75 120.08 162.48 156.84 42.78 71.40 149.11 164.30 174.29 114.08 138.18 128.14 121.51 123.74 125.40 77.13 68.94 118.44 112.99 118.44 122.59 152.44 159.43 85.62 97.98 99.08 39.10 91.01 180.87 103.78 69.35 58.61 130.06 141.37 58.71 85.51 37.37 51.77 28.57 42.99 39.51 59.84 25.27 36.74 38.90 108.41 100.08 87.43 25.04 39.11 54.44 44.13 105.29 90.03 77.17 73.85 83.62 67.65 98.48 81.58 35.92 153.96 164.91 90.09 94.33 74.54 70.68 66.23 61.88 75.51 76.21 66.42 63.25 73.30 140.50 106.16 97.73 26.51 98.05 110.79 101.26 103.39 95.53 98.02 100.61 29.30 95.68 83.73 100.17 26.16 32.09 92.53 106.88 98.90 35.36 179.59 180.01 178.14 46.10 46.28 50.61 114.33 40.45 53.72 187.23 201.40 191.68 195.61 89.08 92.06 87.99 86.51 85.72 185.21 196.76 192.41 195.66 89.95 87.74 106.03 53.31 105.32 159.12 163.83 107.23 52.02 35.48 184.78 196.74 191.94 193.23 170.98 174.31 104.99 40.19 40.48 190.17 196.79 189.19 195.33 105.15 82.96 114.38
139.47 146.91 5.82 0.00 0.00 155.88 115.97 155.75 125.09 167.85 161.80 48.19 77.13 154.71 169.93 178.67 119.13 142.89 131.92 126.25 129.24 130.99 79.61 74.66 122.14 118.46 122.14 125.91 156.67 164.42 90.65 102.99 104.09 44.89 96.69 185.59 107.05 72.63 63.56 134.80 146.13 63.85 91.23 41.10 57.01 33.51 48.78 36.94 61.82 22.60 39.50 43.45 114.14 105.85 92.64 21.49 42.06 60.05 46.16 110.66 95.83 79.70 79.67 89.42 72.82 103.74 87.25 40.45 158.84 169.26 94.08 100.14 80.13 76.30 70.40 66.00 79.48 79.45 72.03 68.96 79.02 146.00 111.59 103.38 23.88 100.80 113.87 107.02 109.18 100.35 102.85 105.44 33.76 100.44 88.46 104.93 30.26 35.48 98.25 109.96 102.72 41.18 183.71 184.10 182.11 43.03 42.99 48.20 117.57 41.06 52.89 191.61 205.59 196.02 199.96 92.63 96.04 93.50 90.59 91.20 190.51 201.99 197.92 201.13 95.73 93.05 110.50 55.23 109.26 163.46 168.19 111.19 51.72 35.57 189.21 201.19 196.07 197.61 175.29 178.63 108.78 45.72 45.53 194.27 201.52 193.84 200.78 110.90 88.23 118.96
139.47 146.91 5.82 0.00 0.00 155.88 115.97 155.75 125.09 167.85 161.80 48.19 77.13 154.71 169.93 178.67 119.13 142.89 131.92 126.25 129.24 130.99 79.61 74.66 122.14 118.46 122.14 125.91 156.67 164.42 90.65 102.99 104.09 44.89 96.69 185.59 107.05 72.63 63.56 134.80 146.13 63.85 91.23 41.10 57.01 33.51 48.78 36.94 61.82 22.60 39.50 43.45 114.14 105.85 92.64 21.49 42.06 60.05 46.16 110.66 95.83 79.70 79.67 89.42 72.82 103.74 87.25 40.45 158.84 169.26 94.08 100.14 80.13 76.30 70.40 66.00 79.48 79.45 72.03 68.96 79.02 146.00 111.59 103.38 23.88 100.80 113.87 107.02 109.18 100.35 102.85 105.44 33.76 100.44 88.46 104.93 30.26 35.48 98.25 109.96 102.72 41.18 183.71 184.10 182.11 43.03 42.99 48.20 117.57 41.06 52.89 191.61 205.59 196.02 199.96 92.63 96.04 93.50 90.59 91.20 190.51 201.99 197.92 201.13 95.73 93.05 110.50 55.23 109.26 163.46 168.19 111.19 51.72 35.57 189.21 201.19 196.07 197.61 175.29 178.63 108.78 45.72 45.53 194.27 201.52 193.84 200.78 110.90 88.23 118.96
28.10 54.03 150.93 155.88 155.88 0.00 39.90 2.77 30.97 27.97 5.95 131.40 109.52 42.90 50.73 35.41 37.09 16.54 49.17 30.85 41.45 46.14 97.47 90.08 55.24 46.89 55.24 63.15 30.95 8.82 65.34 53.00 51.91 117.26 71.94 32.16 71.50 93.11 92.33 22.86 12.94 133.26 78.14 152.76 132.44 142.28 120.40 154.45 112.22 153.44 121.87 112.63 65.30 73.81 64.31 157.55 159.46 121.95 121.01 49.67 84.40 96.73 96.70 98.36 83.56 54.15 78.58 115.63 4.55 30.74 68.67 82.83 81.84 85.70 87.90 92.35 81.20 88.52 89.22 94.49 86.80 34.72 50.97 65.88 153.38 83.62 72.23 71.45 74.65 55.67 53.17 50.59 122.32 55.82 67.78 51.34 126.18 122.93 73.02 73.70 64.24 123.06 47.39 48.82 51.50 159.78 161.78 155.03 67.75 132.48 140.82 45.57 62.36 50.37 53.39 75.44 67.18 68.22 70.54 69.53 40.66 49.17 57.31 57.63 80.50 64.89 48.54 116.35 57.70 28.70 29.93 55.97 136.16 137.56 42.23 52.14 56.40 50.42 35.78 37.47 60.77 129.86 138.22 55.69 47.22 41.08 56.38 69.15 69.08 39.59
30.65 55.40 111.04 115.97 115.97 39.90 0.00 39.85 9.56 56.27 45.83 93.88 76.28 53.56 68.40 66.91 5.40 28.33 40.33 12.67 30.44 36.73 63.75 53.26 38.24 24.52 38.24 48.97 48.67 48.48 25.55 13.32 12.30 78.22 40.21 70.42 45.93 56.33 52.44 20.32 31.04 98.13 45.24 114.75 96.20 103.55 82.26 116.06 75.64 114.11 82.60 72.77 43.37 47.90 25.43 118.14 121.43 85.80 82.54 18.51 54.98 62.94 62.89 67.95 43.87 17.58 43.77 75.76 42.97 58.39 33.86 55.17 44.72 48.24 48.89 53.23 43.53 53.09 51.21 56.86 50.76 41.54 22.21 36.57 114.12 56.36 50.73 45.86 50.70 16.01 13.57 11.07 82.44 16.53 28.17 12.34 86.33 83.30 42.55 50.09 33.82 84.11 75.38 76.30 76.39 121.82 123.77 117.68 48.23 94.14 104.13 79.47 95.32 84.24 87.91 42.46 33.03 32.76 34.28 33.15 76.77 87.26 88.56 90.55 50.40 26.87 15.85 78.90 30.10 53.15 57.27 29.47 99.25 98.87 76.57 88.07 87.06 85.21 64.73 67.71 33.90 91.95 100.59 85.68 86.18 79.03 89.76 45.59 30.26 12.70
25.94 51.38 150.75 155.75 155.75 2.77 39.85 0.00 30.68 25.47 6.47 130.49 108.14 40.15 48.00 37.78 36.71 18.21 51.31 31.52 39.47 43.96 98.55 89.16 57.09 45.38 57.09 65.23 33.70 8.69 65.13 52.78 51.68 116.67 70.63 33.54 73.05 93.83 92.19 23.86 14.75 132.03 76.88 151.91 131.34 141.60 119.61 154.98 113.02 153.72 122.16 112.61 63.43 72.09 63.83 157.80 158.61 120.86 121.50 48.64 82.82 97.81 95.43 96.79 83.25 53.46 77.49 115.59 6.97 33.39 69.51 81.15 81.00 84.89 88.23 92.66 81.76 89.39 88.47 93.68 85.79 32.12 49.74 64.45 153.68 85.15 74.02 69.73 72.80 55.75 53.26 50.69 122.27 56.00 67.90 51.55 126.18 123.08 71.60 75.39 65.40 122.45 49.90 51.33 54.12 160.40 162.39 155.75 69.61 133.00 141.64 47.61 64.40 52.38 55.30 76.49 68.07 67.27 71.24 68.66 39.26 48.29 55.33 55.84 79.00 64.27 49.29 117.02 58.98 31.45 32.60 57.29 136.94 138.01 44.25 53.86 58.68 52.31 38.31 39.91 62.13 129.02 137.32 58.02 48.23 42.46 54.64 67.33 68.56 40.41
22.47 49.57 120.08 125.09 125.09 30.97 9.56 30.68 0.00 46.86 36.83 101.19 81.55 45.93 60.22 60.39 6.17 21.70 42.09 10.79 25.74 32.29 72.67 60.05 42.23 23.37 42.23 52.77 44.31 39.36 34.45 22.10 21.00 86.39 44.32 62.26 52.70 65.73 61.53 14.72 23.69 104.32 50.00 122.34 102.88 111.55 89.88 125.62 85.06 123.61 92.12 82.02 43.56 49.77 33.39 127.62 129.03 92.40 92.10 21.24 58.42 71.87 68.30 71.98 52.60 23.73 49.43 85.00 34.37 52.45 42.74 57.92 51.62 55.36 58.45 62.78 53.01 62.27 58.67 64.12 57.12 33.82 23.94 39.45 123.62 63.79 56.56 47.54 51.92 25.53 23.11 20.63 91.66 26.09 37.66 21.87 95.61 92.72 46.15 56.46 41.55 92.23 69.86 70.91 71.60 131.38 133.33 127.20 53.45 103.70 113.59 72.59 88.84 77.41 80.95 51.04 41.74 38.59 43.49 39.50 67.20 77.75 79.20 81.09 54.02 34.20 23.38 88.41 36.83 47.63 51.35 35.82 108.73 108.43 69.54 80.72 81.08 78.15 58.73 61.50 40.60 99.45 107.96 79.85 77.82 71.02 80.28 46.49 38.19 16.91
28.38 37.38 162.48 167.85 167.85 27.97 56.27 25.47 46.86 0.00 25.93 136.29 109.92 23.45 24.41 56.06 51.55 42.82 76.39 52.27 39.88 40.69 119.23 96.01 81.40 49.93 81.40 90.13 58.31 23.93 78.68 67.06 65.94 125.66 74.69 44.03 96.20 112.58 105.28 46.47 39.73 134.66 81.04 157.93 135.33 149.23 126.77 171.82 131.90 168.83 137.68 126.07 61.87 71.59 75.57 172.70 164.52 125.15 138.40 57.19 83.43 118.44 98.63 96.84 95.35 64.35 83.28 128.95 30.45 54.90 89.38 80.61 88.85 92.84 104.65 108.82 99.80 109.07 96.91 101.27 92.02 24.07 56.46 67.75 168.96 108.09 98.05 69.41 70.80 71.79 69.52 67.18 135.43 72.63 83.61 68.60 139.58 137.60 74.53 99.04 86.96 131.07 68.80 70.39 74.32 177.80 179.72 173.86 93.89 150.02 160.40 61.92 77.61 66.02 67.77 97.31 88.24 74.91 90.32 76.99 23.40 35.89 32.36 34.31 80.61 74.85 69.39 135.13 81.17 54.60 54.39 79.69 155.52 154.48 58.62 64.60 74.64 64.86 58.26 58.74 84.64 135.48 143.09 74.60 53.23 51.45 33.61 66.05 79.75 61.23
