110
0.00 75.09 71.40 13.53 6.66 7.29 70.10 74.28 74.30 73.71 103.79 127.79 112.77 58.41 97.21 100.18 104.28 116.11 111.68 117.36 78.16 77.94 51.37 40.74 75.69 84.28 101.04 96.08 95.07 52.05 20.77 52.71 82.78 60.25 75.06 99.93 31.37 82.72 88.14 86.96 98.39 91.65 95.51 86.76 76.60 65.95 108.02 107.79 115.19 96.25 94.10 94.07 11.17 26.76 58.55 108.74 82.61 117.62 53.25 72.61 57.97 49.73 47.17 68.38 89.86 101.12 93.62 104.00 92.96 75.66 75.55 104.90 71.76 30.29 35.85 87.46 66.64 73.31 75.44 61.79 57.96 43.04 41.35 39.20 38.45 39.59 78.77 80.01 49.60 38.10 82.11 81.80 47.78 64.17 88.91 28.96 72.77 85.75 47.78 44.68 59.80 31.57 31.57 91.70 18.33 80.35 53.46 51.61 18.35 16.94
75.09 0.00 3.70 62.00 69.50 68.75 5.00 149.19 149.21 147.89 29.73 82.36 65.72 99.51 62.16 62.34 172.08 184.52 178.50 183.83 98.39 102.61 81.16 71.44 97.83 159.36 174.69 168.50 169.38 77.31 63.69 97.59 61.97 99.17 141.69 159.27 85.26 32.10 33.10 160.47 172.25 164.95 168.92 153.99 149.57 101.84 82.20 74.58 179.26 171.28 167.26 168.71 72.60 62.68 107.33 68.57 11.72 65.34 127.45 137.08 132.25 121.39 122.11 140.44 163.05 174.74 166.96 175.08 159.32 150.35 149.57 30.18 34.41 57.39 51.10 97.18 81.25 87.12 106.46 80.23 102.91 33.07 34.82 37.55 40.59 52.34 84.18 85.62 58.87 38.94 80.82 82.86 27.80 57.54 80.98 101.36 121.68 134.27 114.62 104.29 112.16 98.80 98.80 17.01 58.10 93.21 78.34 83.17 88.16 85.72
71.40 3.70 0.00 58.30 65.80 65.05 1.30 145.49 145.51 144.24 33.21 83.78 67.02 96.64 62.43 62.83 168.66 181.09 175.13 180.47 96.27 100.37 78.41 68.44 95.63 155.67 171.07 164.92 165.72 74.64 60.07 94.59 61.21 96.37 138.27 156.13 81.90 32.63 34.23 156.85 168.61 161.34 165.30 150.57 145.96 99.17 82.25 75.00 175.98 167.58 163.66 165.05 68.91 59.29 104.30 69.38 14.11 67.07 123.76 133.72 128.55 117.73 118.41 136.85 159.44 171.12 163.34 171.55 155.94 146.68 145.88 33.85 33.57 54.05 47.86 95.51 79.09 85.10 104.02 77.88 99.96 29.41 31.16 33.99 37.15 49.27 82.50 83.95 56.28 35.39 79.41 81.36 24.18 55.72 79.92 97.67 118.74 131.41 111.14 100.95 109.05 95.26 95.26 20.66 54.44 91.34 75.70 80.39 84.54 82.10
13.53 62.00 58.30 0.00 7.50 6.75 57.00 87.19 87.21 87.23 90.42 119.73 104.06 64.07 89.72 92.39 117.08 129.06 124.36 130.00 80.03 80.81 53.26 41.15 77.85 97.43 114.57 109.52 108.60 52.76 12.77 58.98 76.72 65.46 87.47 111.12 38.38 72.22 77.42 100.48 111.92 105.16 109.02 99.37 90.07 70.77 102.51 101.06 127.40 109.29 107.60 107.56 12.45 24.61 66.26 100.94 69.19 108.27 65.60 84.55 70.38 60.63 60.11 81.72 103.36 114.64 107.13 117.29 105.46 89.15 87.83 91.99 62.05 25.67 29.06 87.62 66.34 73.41 79.64 61.91 64.61 29.58 27.88 27.52 27.90 33.60 77.46 78.83 45.51 26.66 79.66 79.81 35.18 58.87 85.63 40.00 81.11 94.39 59.86 54.68 68.50 43.30 43.30 78.77 10.01 80.74 54.25 54.01 30.35 28.39
6.66 69.50 65.80 7.50 0.00 0.75 64.50 79.69 79.71 80.04 97.87 125.57 110.17 62.65 95.27 98.08 110.93 122.77 118.33 124.00 80.81 81.04 53.89 42.45 78.46 89.95 107.44 102.63 101.34 54.03 14.61 57.18 81.58 64.30 81.66 106.28 35.96 79.01 84.30 93.40 104.75 98.11 101.95 93.39 83.12 69.86 107.16 106.28 121.77 101.80 100.58 100.23 7.59 26.92 63.63 106.65 76.62 114.65 58.14 79.13 62.91 53.47 52.61 74.98 96.33 107.52 100.07 110.61 99.59 81.83 80.39 99.48 68.51 29.35 33.94 89.35 68.23 75.12 79.12 63.55 62.60 37.01 35.30 34.64 34.56 38.15 79.94 81.24 49.23 33.68 82.73 82.65 42.61 63.29 89.15 32.74 78.13 91.25 54.31 50.57 65.27 37.98 37.98 86.26 15.01 82.32 55.48 54.36 24.77 23.15
7.29 68.75 65.05 6.75 0.75 0.00 63.75 80.44 80.46 80.75 97.13 124.98 109.55 62.75 94.70 97.50 111.54 123.39 118.92 124.60 80.70 80.99 53.78 42.26 78.37 90.70 108.15 103.31 102.07 53.85 14.26 57.32 81.07 64.38 82.23 106.75 36.14 78.33 83.61 94.10 105.47 98.81 102.65 93.98 83.81 69.92 106.68 105.75 122.33 102.55 101.28 100.97 7.89 26.61 63.86 106.07 75.88 114.00 58.88 79.66 63.66 54.18 53.36 75.65 97.03 108.23 100.77 111.27 100.17 82.56 81.13 98.73 67.85 28.92 33.41 89.15 68.01 74.92 79.14 63.35 62.77 36.27 34.55 33.92 33.88 37.65 79.66 80.98 48.82 32.97 82.40 82.34 41.86 62.82 88.77 33.46 78.40 91.54 54.84 50.95 65.56 38.48 38.48 85.51 14.42 82.14 55.32 54.28 25.28 23.62
70.10 5.00 1.30 57.00 64.50 63.75 0.00 144.19 144.21 142.95 34.45 84.31 67.52 95.65 62.58 63.06 167.46 179.89 173.94 179.30 95.56 99.61 77.46 67.40 94.88 154.37 169.79 163.66 164.44 73.72 58.80 93.55 60.99 95.40 137.07 155.03 80.73 32.91 34.72 155.57 167.34 160.07 164.03 149.37 144.69 98.25 82.31 75.18 174.83 166.28 162.39 163.76 67.62 58.10 103.25 69.71 15.08 67.71 122.46 132.55 127.25 116.45 117.11 135.60 158.17 169.84 162.07 170.31 154.75 145.39 144.58 35.14 33.37 52.88 46.73 94.95 78.35 84.42 103.18 77.08 98.94 28.12 29.87 32.75 35.95 48.21 81.94 83.40 55.39 34.15 78.94 80.87 22.92 55.12 79.59 96.38 117.72 130.42 109.92 99.78 107.97 94.02 94.02 21.94 53.16 90.71 74.79 79.43 83.27 80.84
74.28 149.19 145.49 87.19 79.69 80.44 144.19 0.00 0.02 23.71 177.31 194.83 181.64 94.66 164.14 167.58 65.97 72.15 73.56 78.41 121.69 117.96 102.81 99.53 118.87 11.71 40.95 44.05 32.28 106.31 87.72 89.36 147.55 97.41 56.44 83.94 79.55 155.27 160.90 32.98 37.76 36.78 38.51 58.51 32.68 102.34 169.68 172.51 82.91 22.27 39.04 28.60 77.26 94.55 85.85 175.82 155.99 187.64 22.76 61.50 18.20 33.60 27.11 36.63 36.42 41.16 37.72 54.82 63.83 18.57 10.41 179.14 143.55 99.81 106.62 134.91 119.64 123.70 111.05 114.80 90.32 116.52 114.77 113.35 112.09 108.96 132.21 132.86 114.53 112.18 138.18 136.67 122.06 129.20 146.39 49.09 89.53 95.35 56.17 70.05 81.30 61.58 61.58 165.92 92.21 128.35 107.06 101.50 65.53 67.94
74.30 149.21 145.51 87.21 79.71 80.46 144.21 0.02 0.00 23.72 177.33 194.85 181.65 94.67 164.16 167.60 65.97 72.15 73.55 78.40 121.70 117.97 102.82 99.55 118.89 11.70 40.94 44.05 32.26 106.33 87.74 89.38 147.57 97.43 56.45 83.95 79.57 155.29 160.92 32.98 37.74 36.78 38.50 58.51 32.68 102.36 169.70 172.53 82.91 22.25 39.04 28.59 77.28 94.57 85.87 175.84 156.01 187.66 22.78 61.51 18.22 33.62 27.13 36.63 36.41 41.15 37.71 54.82 63.83 18.57 10.41 179.16 143.57 99.83 106.64 134.92 119.65 123.71 111.06 114.81 90.34 116.54 114.79 113.37 112.11 108.97 132.23 132.88 114.55 112.20 138.19 136.69 122.08 129.21 146.41 49.11 89.55 95.36 56.19 70.07 81.32 61.60 61.60 165.94 92.23 128.37 107.07 101.51 65.55 67.96
73.71 147.89 144.24 87.23 80.04 80.75 142.95 23.71 23.72 0.00 177.11 183.78 171.90 78.42 153.69 157.29 43.75 51.77 51.66 56.91 105.03 100.66 89.83 89.24 102.30 21.94 27.53 25.11 21.49 93.85 91.14 73.91 136.55 81.10 33.46 60.24 69.22 149.00 154.74 14.08 24.74 18.94 22.41 34.81 9.02 85.35 156.67 160.75 60.27 32.47 21.55 21.28 79.85 88.21 68.51 165.17 156.09 178.57 35.14 39.17 32.84 48.01 32.75 14.55 17.54 27.63 20.72 35.36 40.25 5.88 34.06 176.98 136.85 93.76 100.76 118.57 105.74 108.77 93.17 101.25 73.63 116.66 115.00 110.61 108.40 102.14 117.73 118.16 105.23 109.29 124.24 122.42 120.12 119.08 132.58 55.62 69.41 73.55 40.72 55.31 63.19 51.65 51.65 163.97 89.79 112.50 94.33 88.20 59.99 62.48
