150
0.00 133.59 144.50 138.34 30.29 37.79 49.53 25.49 51.04 31.29 115.94 95.57 36.99 24.61 38.54 18.82 4.96 19.35 29.76 21.40 48.26 77.12 68.09 25.22 25.30 54.16 35.94 39.11 50.29 53.26 42.75 53.05 105.80 53.59 52.24 40.31 80.20 84.00 5.61 27.16 110.34 65.41 132.95 106.48 127.84 108.72 136.97 100.16 133.76 102.77 97.46 32.72 42.15 56.39 140.72 142.45 97.60 101.53 33.80 56.27 73.50 78.12 67.20 68.20 42.12 61.75 98.94 34.66 40.26 70.89 72.97 71.59 77.77 69.18 73.65 61.23 65.20 69.43 73.89 64.73 10.73 32.53 49.95 143.15 59.89 39.16 60.49 61.72 64.05 58.94 57.44 116.42 64.05 60.81 61.52 113.74 114.58 59.94 54.39 53.04 106.80 44.49 48.03 40.85 137.14 138.70 135.30 46.93 116.60 114.78 54.63 73.49 64.19 67.66 60.22 55.41 67.38 59.45 58.78 61.32 79.72 66.04 69.42 62.73 58.21 40.90 99.72 58.81 29.47 35.56 45.56 117.41 116.66 52.08 71.78 62.48 65.92 47.58 50.11 40.72 110.42 114.78 54.63 71.77 62.48 66.04 46.14 58.06 38.70 127.30
133.59 0.00 29.67 5.39 155.75 119.81 154.09 125.45 163.32 160.54 37.87 66.36 145.37 157.80 171.82 114.77 138.18 124.60 127.97 121.09 125.48 65.37 65.72 111.04 110.94 128.06 119.00 156.82 169.28 94.06 105.46 102.60 44.36 87.24 180.30 93.53 80.99 79.35 130.94 141.41 59.42 95.98 17.04 38.33 56.14 46.27 50.83 76.57 16.10 37.30 54.02 101.27 91.64 89.25 14.25 57.50 48.67 45.72 104.40 79.67 64.06 66.85 74.07 75.68 105.20 88.13 47.05 159.41 162.40 94.71 91.89 88.95 89.00 64.41 59.94 72.37 68.39 64.24 59.75 68.98 137.55 104.59 103.53 37.43 85.31 102.87 98.52 99.05 102.50 103.30 105.75 47.32 102.50 85.95 106.70 32.79 43.75 90.13 97.37 96.00 32.94 176.77 174.35 173.32 33.46 29.66 53.53 114.17 55.32 28.88 184.13 197.44 188.98 192.96 84.27 89.98 92.65 85.39 86.18 185.10 199.05 189.35 193.32 84.47 89.94 113.39 62.77 106.47 156.07 161.01 113.39 57.62 26.07 182.09 195.45 186.98 190.97 168.43 171.81 105.77 47.92 28.88 184.13 197.06 188.67 192.65 98.22 83.96 114.94 54.27
144.50 29.67 0.00 31.32 169.98 137.76 155.75 141.20 165.80 173.84 30.01 59.38 149.04 167.49 181.27 126.18 148.63 139.07 144.55 128.59 126.19 68.70 80.51 120.03 119.93 148.72 136.57 172.85 185.62 113.38 123.52 104.08 40.37 92.86 186.32 104.49 105.36 104.36 142.88 146.95 87.93 118.26 15.18 64.83 85.80 39.12 80.28 104.02 45.51 62.00 80.05 111.86 102.75 92.78 15.98 86.70 74.01 71.83 112.20 88.26 71.05 68.75 93.88 96.30 123.08 108.93 72.55 173.98 167.53 91.74 88.66 112.07 113.28 77.79 73.83 84.97 81.36 76.89 72.88 81.18 146.41 112.92 123.09 9.24 88.67 119.57 98.33 98.38 100.65 102.87 105.46 34.64 100.65 88.68 105.14 30.81 33.73 91.94 99.43 98.86 38.00 188.88 180.00 185.28 62.61 58.48 83.09 133.67 84.43 56.59 190.64 201.14 193.35 197.35 87.88 93.68 91.19 88.93 89.74 189.31 201.11 193.19 197.19 86.86 92.49 131.69 89.85 105.70 162.98 167.20 132.61 86.80 53.96 188.93 199.14 191.36 195.35 172.73 176.12 123.36 76.17 56.59 190.64 201.28 193.58 197.57 103.05 88.76 118.73 83.92
138.34 5.39 31.32 0.00 160.09 123.70 159.39 129.66 168.58 164.98 42.78 71.61 150.60 162.62 176.64 119.51 142.96 128.98 132.05 126.14 130.82 70.73 70.35 116.00 115.90 131.41 122.95 160.91 173.31 97.81 109.38 107.95 49.59 92.47 185.37 98.39 83.61 81.77 135.59 146.55 60.29 99.09 20.59 40.69 55.40 51.37 49.09 77.97 14.57 40.40 56.31 106.14 96.49 94.56 15.35 55.39 51.31 48.10 109.46 84.76 69.30 72.23 77.86 79.29 109.15 91.62 49.65 163.70 167.54 100.09 97.28 91.88 91.59 69.20 64.71 77.18 73.19 69.10 64.60 73.84 142.47 109.62 107.19 39.73 90.63 107.02 103.90 104.43 107.89 108.68 111.13 52.05 107.89 91.28 112.09 37.95 48.63 95.48 102.71 101.31 38.32 181.32 179.45 177.89 31.31 27.15 52.02 117.80 55.66 30.87 189.17 202.63 194.14 198.11 89.59 95.28 98.04 90.71 91.49 190.27 204.31 194.54 198.51 89.82 95.27 117.24 64.48 111.85 161.11 166.09 117.07 57.86 28.05 187.11 200.65 192.15 196.12 173.60 176.98 109.76 49.11 30.87 189.17 202.22 193.80 197.78 103.46 89.23 120.19 53.57
30.29 155.75 169.98 160.09 0.00 40.43 70.48 30.91 67.71 7.28 142.58 124.54 60.03 27.25 32.86 45.06 28.97 31.18 30.02 51.67 77.09 104.73 90.42 54.38 54.45 47.21 40.10 11.70 20.26 65.28 52.93 83.31 132.78 82.25 54.90 66.05 89.84 93.53 29.05 51.21 122.55 72.27 157.38 124.31 140.23 136.08 150.58 108.65 153.48 121.74 112.58 59.34 67.64 85.78 164.45 154.98 114.27 118.27 63.03 83.01 99.98 106.14 83.73 83.45 52.83 73.40 115.82 4.39 53.36 101.11 103.12 79.99 84.93 92.53 96.76 85.06 88.78 93.24 97.44 88.83 36.53 61.48 57.92 169.55 89.03 53.50 90.72 91.97 94.33 89.23 87.71 144.09 94.33 90.12 91.75 139.61 141.85 89.67 84.47 82.96 131.98 24.29 54.16 22.01 153.97 156.24 148.32 49.69 129.40 133.56 54.49 76.49 68.03 70.30 89.22 84.81 97.50 88.55 87.93 66.80 85.70 70.99 73.16 92.00 87.82 46.62 112.06 89.06 42.78 47.28 49.30 129.66 135.80 51.69 75.33 66.96 69.14 59.32 60.36 51.85 125.34 133.56 54.49 73.69 65.13 67.49 75.87 86.72 68.88 140.07
37.79 119.81 137.76 123.70 40.43 0.00 86.68 12.62 88.82 47.07 113.13 101.97 73.86 56.91 68.43 32.67 41.81 18.47 10.63 49.73 78.34 79.47 57.47 43.53 43.53 18.73 2.28 37.95 49.85 26.12 14.38 72.76 104.40 62.58 87.12 42.74 49.41 53.10 32.18 64.18 82.20 31.90 123.96 85.79 99.86 108.39 110.32 68.32 115.63 83.99 73.01 40.03 43.44 68.30 130.02 114.59 75.35 79.29 49.48 58.23 72.62 81.84 45.87 44.80 14.72 33.59 76.96 42.95 77.70 87.84 88.77 39.55 44.63 60.71 64.26 54.77 57.68 62.00 65.47 58.49 48.41 47.41 17.68 138.86 70.06 18.70 78.68 80.25 84.25 79.38 78.99 116.78 84.25 71.73 83.53 108.87 113.71 73.37 71.25 68.77 100.40 64.56 84.00 61.91 114.59 117.15 108.00 9.81 89.10 95.43 88.42 109.08 99.88 103.00 69.73 67.54 83.20 69.52 69.20 97.49 116.35 102.14 105.19 73.20 71.12 6.55 71.78 80.70 66.56 72.58 9.02 89.30 97.86 85.64 107.53 98.34 101.43 84.96 87.25 14.40 85.55 95.43 88.42 106.93 97.69 100.88 61.62 66.39 64.32 99.74
49.53 154.09 155.75 159.39 70.48 86.68 0.00 74.83 10.67 66.53 125.77 97.44 12.88 44.49 49.26 57.67 46.65 68.32 79.28 41.05 29.58 89.02 96.01 51.96 52.04 103.66 84.65 81.98 89.27 96.23 88.41 51.94 115.54 67.29 37.93 68.92 122.11 125.69 54.99 22.51 147.71 110.43 148.01 136.98 164.01 116.66 171.25 141.62 159.09 131.84 132.44 62.70 70.59 64.84 157.04 177.76 130.55 134.05 54.22 76.48 90.21 88.05 103.89 106.18 87.59 103.89 131.50 73.81 21.35 64.93 68.01 115.13 121.66 94.84 98.97 87.59 91.20 94.05 98.21 89.69 38.84 55.09 95.86 151.52 68.82 82.86 57.43 57.44 55.72 52.94 50.35 122.26 55.72 68.29 51.25 126.36 122.23 64.39 56.95 58.13 122.25 67.16 31.69 64.36 167.01 167.38 170.35 95.15 152.93 143.11 43.05 46.16 39.69 43.47 69.83 64.11 64.72 68.71 67.92 35.59 45.39 38.64 42.52 69.89 64.31 88.71 137.67 50.26 28.49 26.26 93.60 154.30 144.22 42.86 44.20 37.82 41.58 21.45 24.18 86.17 144.63 143.11 43.05 46.95 41.01 44.69 56.30 70.21 39.54 163.05
25.49 125.45 141.20 129.66 30.91 12.62 74.83 0.00 76.51 36.80 115.01 100.60 62.11 44.46 56.39 24.50 29.30 6.80 5.34 39.95 68.91 79.00 60.83 35.91 35.93 28.95 11.14 31.67 44.42 34.55 22.26 66.41 105.69 59.28 74.59 40.30 60.09 63.86 19.91 52.33 92.31 43.31 128.03 93.41 110.03 109.37 120.13 79.53 122.68 90.93 81.77 35.51 41.48 64.28 134.71 124.80 83.37 87.37 43.22 57.10 73.05 80.97 52.84 52.55 22.07 42.85 84.91 34.20 65.14 82.74 84.06 50.53 56.08 63.41 67.42 56.47 59.91 64.37 68.33 60.29 36.21 41.22 28.07 141.49 66.67 22.70 72.97 74.47 78.03 72.97 72.23 117.64 78.03 68.16 76.72 111.39 114.94 69.03 65.75 63.54 103.32 54.19 71.39 51.25 123.10 125.34 118.00 22.29 99.05 102.71 76.01 96.52 87.30 90.45 66.55 63.42 78.36 66.15 65.70 84.88 103.73 89.54 92.61 69.82 66.87 17.22 81.73 73.87 53.97 59.97 21.22 99.45 104.98 73.25 94.95 85.75 88.87 72.38 74.65 21.01 94.59 102.71 76.01 94.40 85.15 88.38 56.17 63.47 55.91 109.78
51.04 163.32 165.80 168.58 67.71 88.82 10.67 76.51 0.00 62.88 135.80 107.79 18.51 40.64 42.57 62.18 47.35 70.35 80.52 46.90 39.87 98.55 103.75 58.14 58.22 104.83 86.93 79.39 85.36 100.95 92.18 61.77 125.51 76.17 28.16 75.86 127.37 131.04 56.65 26.01 154.27 114.62 157.74 144.76 170.90 126.76 178.55 147.13 167.76 139.80 139.39 69.12 77.61 74.21 166.69 184.89 137.86 141.47 61.58 84.86 99.29 97.75 110.21 112.26 91.41 108.93 138.89 70.60 14.78 75.37 78.44 119.85 126.32 102.89 107.13 95.40 99.13 102.22 106.49 97.74 40.43 62.20 99.61 161.75 78.25 87.17 67.57 67.67 66.15 63.18 60.60 132.52 66.15 77.85 61.70 136.18 132.39 74.12 66.64 67.61 131.79 60.94 22.33 58.51 175.06 175.62 177.50 97.79 159.74 151.27 33.24 35.64 29.03 32.81 79.22 73.43 74.98 78.11 77.31 24.93 35.73 28.01 31.92 79.52 73.89 91.56 144.03 60.60 24.97 20.75 96.35 160.99 152.50 33.39 33.66 27.16 30.91 11.98 14.14 89.98 151.81 151.27 33.24 36.32 30.41 34.04 65.16 79.36 48.39 170.03
31.29 160.54 173.84 164.98 7.28 47.07 66.53 36.80 62.88 0.00 145.98 126.73 56.89 22.26 25.94 47.96 28.86 36.10 36.52 52.15 75.81 107.64 94.95 56.30 56.39 54.48 46.58 17.71 22.75 71.35 59.04 84.00 136.02 84.57 48.25 69.46 96.39 100.11 31.35 48.67 128.94 78.97 161.56 129.90 146.65 139.16 156.87 115.39 158.80 127.13 118.56 62.39 71.14 87.63 168.85 161.41 120.03 124.03 64.96 86.20 103.34 108.86 89.34 89.25 58.87 79.60 121.54 8.08 48.26 101.91 104.09 86.60 91.68 96.81 101.13 89.18 92.99 97.40 101.70 92.89 35.49 63.56 64.36 173.07 91.07 59.05 91.51 92.67 94.69 89.65 87.97 147.03 94.69 92.04 91.83 143.29 144.97 91.23 85.61 84.31 135.87 17.49 47.95 14.91 159.81 161.97 154.68 56.50 135.74 139.02 47.58 69.62 61.31 63.44 91.36 86.66 98.55 90.62 89.96 60.26 79.03 64.35 66.38 93.95 89.49 53.11 118.40 89.22 38.26 42.19 56.03 136.07 141.20 44.79 68.51 60.32 62.35 53.80 54.57 57.81 131.40 139.02 47.58 66.76 58.33 60.57 77.43 89.06 68.95 146.45
