140
0.00 47.92 51.16 51.62 52.37 51.01 48.25 48.00 24.96 136.21 119.88 97.50 89.17 70.95 81.27 124.04 130.05 146.02 81.10 26.49 58.15 106.13 57.23 91.77 44.21 92.80 111.93 98.28 76.09 79.14 61.66 71.08 118.32 105.19 79.88 106.26 91.95 69.36 60.03 60.07 10.71 20.63 123.04 127.61 129.40 35.69 88.16 91.97 73.19 78.59 64.40 97.94 69.37 46.99 80.31 49.57 11.54 78.84 33.69 6.00 92.01 10.00 59.78 73.01 40.67 25.47 55.61 55.61 83.80 82.67 37.10 37.95 37.25 108.59 74.11 90.93 87.20 67.71 69.33 23.73 26.34 98.09 46.51 140.39 138.17 149.30 88.90 121.80 94.75 134.85 106.97 100.15 60.13 64.21 66.35 139.55 140.25 87.21 133.00 81.96 51.81 109.67 111.03 112.73 108.82 97.04 108.20 131.51 87.57 105.94 89.83 101.85 98.78 100.89 100.85 97.72 58.56 89.62 66.44 68.70 62.30 16.59 20.89 30.91 129.09 76.38 87.47 84.38 84.38 83.71 82.93 97.55 123.01 83.95 89.24 97.69 128.01 125.21 90.05 87.34
47.92 0.00 4.70 7.71 11.26 5.46 4.56 4.55 23.58 127.97 125.44 109.59 98.34 86.44 36.00 116.41 117.10 123.77 58.41 30.24 65.86 69.49 58.13 47.31 42.68 47.91 73.46 65.37 59.90 64.40 37.12 51.12 116.76 108.70 48.80 67.13 55.39 46.89 14.31 14.44 51.76 31.28 129.44 136.28 131.56 37.56 41.58 47.84 25.55 42.29 33.51 106.43 81.32 20.75 41.39 61.36 41.30 32.49 14.55 42.20 44.20 38.10 78.52 59.25 15.71 28.42 14.49 14.49 40.20 44.02 58.82 32.20 31.32 90.22 41.18 60.49 45.96 64.33 68.77 25.84 33.59 96.64 52.61 123.33 109.93 123.80 98.10 130.94 79.40 125.06 93.86 85.88 24.34 33.58 37.66 129.41 127.75 92.84 104.08 37.55 48.29 75.16 76.12 75.70 72.78 52.79 68.58 102.02 45.17 63.11 50.97 61.52 63.74 67.04 69.00 69.75 55.02 60.54 62.10 67.58 57.54 42.79 42.04 48.74 125.01 44.44 44.50 43.77 43.77 42.40 40.75 52.66 100.42 42.58 51.89 52.93 105.06 101.58 50.87 45.68
51.16 4.70 0.00 3.50 7.25 8.15 8.61 8.69 27.39 131.55 129.75 114.14 102.86 91.10 35.29 120.08 120.40 126.20 61.50 34.73 70.49 70.46 62.65 46.67 47.31 43.51 74.02 67.03 63.54 68.07 33.63 47.61 120.78 112.99 44.43 62.44 50.72 43.26 9.77 9.88 54.27 33.43 133.76 140.67 135.71 37.37 40.07 43.35 23.47 37.68 29.47 110.90 85.95 18.60 36.71 60.67 45.18 28.31 18.46 45.59 41.60 41.51 83.22 63.07 20.39 32.80 16.91 16.91 35.62 39.34 63.46 36.89 36.01 93.27 43.45 56.05 46.35 68.64 73.14 28.31 34.69 100.77 57.28 126.25 111.76 125.87 102.61 135.36 82.81 128.54 97.30 89.31 27.01 36.53 40.69 132.85 131.02 97.27 105.87 37.16 52.81 76.42 77.30 76.52 73.81 52.13 68.96 103.75 40.53 58.55 51.82 61.83 65.08 68.52 70.77 72.04 59.43 62.85 66.40 71.95 61.87 44.72 46.41 53.36 128.86 46.75 44.42 44.39 44.39 42.86 41.02 51.78 102.97 43.03 53.04 52.09 107.54 104.01 51.65 45.96
51.62 7.71 3.50 0.00 3.75 11.65 11.97 12.03 28.63 135.05 133.11 117.29 106.06 94.04 37.41 123.58 123.89 129.53 64.98 36.81 73.54 73.31 65.84 48.76 50.34 41.95 76.68 70.16 67.04 71.56 30.14 44.12 124.23 116.35 41.10 59.92 47.84 39.76 8.42 8.46 54.04 33.06 137.11 143.98 139.13 35.29 41.64 41.58 24.81 34.64 26.00 114.14 88.98 15.63 33.93 58.19 46.35 27.27 19.97 46.22 42.29 42.19 85.97 66.56 23.32 34.71 20.35 20.35 33.67 36.56 65.82 39.75 38.84 96.73 46.79 52.78 49.00 71.99 76.45 28.28 33.50 104.19 60.22 129.69 114.91 129.10 105.81 138.65 86.31 132.04 100.80 92.81 30.45 39.99 44.16 136.35 134.51 100.54 109.01 39.44 56.01 79.38 80.24 79.29 76.68 54.19 71.53 106.88 38.36 56.57 54.65 64.40 68.09 71.58 73.92 75.35 62.72 66.17 69.76 75.27 65.21 44.08 48.24 55.67 132.34 50.09 46.84 47.14 47.14 45.56 43.62 53.70 106.34 45.71 55.99 54.04 110.89 107.35 54.45 48.56
52.37 11.26 7.25 3.75 0.00 15.40 15.65 15.69 30.35 138.80 136.71 120.69 109.51 97.23 39.89 127.33 127.63 133.11 68.70 39.26 76.85 76.42 69.29 51.18 53.64 40.55 79.60 73.54 70.79 75.31 26.41 40.38 127.94 119.96 37.58 57.33 44.84 36.02 8.47 8.43 54.05 33.08 140.69 147.53 142.80 33.33 43.58 39.95 26.68 31.47 22.30 117.64 92.26 12.75 31.12 55.67 47.85 26.63 22.10 47.18 43.34 43.23 88.98 70.29 26.62 37.02 24.05 24.05 31.88 33.74 68.47 42.93 41.98 100.44 50.38 49.31 51.94 75.59 80.02 28.72 32.59 107.87 63.42 133.38 118.32 132.58 109.26 142.17 90.06 135.79 104.55 96.55 34.15 43.71 47.89 140.10 138.24 104.07 112.41 42.08 59.47 82.61 83.43 82.32 79.81 56.55 74.38 110.25 36.26 54.62 57.77 67.24 71.36 74.90 77.34 78.92 66.26 69.75 73.37 78.84 68.80 43.70 50.40 58.28 136.08 53.69 49.57 50.19 50.19 48.55 46.54 55.92 109.95 48.70 59.22 56.29 114.49 110.94 57.54 51.45
51.01 5.46 8.15 11.65 15.40 0.00 2.77 3.02 26.15 123.40 121.98 106.88 95.49 84.43 31.34 111.94 112.28 118.47 53.43 30.90 63.56 64.07 55.38 42.53 40.56 47.94 68.12 59.91 55.40 59.93 41.76 55.75 112.75 105.19 52.25 68.65 57.70 51.41 15.73 15.90 55.65 35.63 126.01 133.02 127.76 42.93 37.45 48.20 22.24 45.04 37.58 103.41 79.04 26.03 43.58 66.79 43.45 32.11 17.34 45.14 41.12 41.05 77.05 54.97 14.58 29.52 9.09 9.09 40.97 46.18 58.39 30.74 29.98 85.21 35.81 63.75 40.70 60.91 65.51 30.01 38.56 92.82 50.73 118.26 104.49 118.41 95.25 127.76 74.67 120.39 89.16 81.16 19.08 28.49 32.62 124.71 122.91 89.72 98.64 32.68 45.53 69.71 70.67 70.31 67.35 48.00 63.29 96.58 46.23 63.66 45.58 56.26 58.28 61.58 63.56 64.40 51.91 55.19 58.66 64.30 54.20 47.20 42.96 48.53 120.75 39.08 39.43 38.45 38.45 37.12 35.55 48.01 95.16 37.31 46.45 48.25 99.78 96.28 45.50 40.46
48.25 4.56 8.61 11.97 15.65 2.77 0.00 0.25 23.39 123.42 121.15 105.61 94.30 82.81 33.90 111.86 112.55 119.41 53.90 28.35 62.07 65.91 54.11 45.03 38.95 50.17 70.13 61.39 55.35 59.85 41.67 55.67 112.30 104.39 53.03 70.39 59.09 51.43 17.34 17.49 52.97 33.09 125.16 132.07 127.16 41.10 40.14 50.34 25.01 46.20 37.94 102.31 77.54 25.20 45.01 65.08 40.70 34.43 14.59 42.38 43.88 38.29 75.20 54.72 12.42 26.88 10.47 10.47 42.95 47.63 56.16 28.82 28.01 85.70 36.96 64.65 42.86 60.03 64.54 27.42 36.30 92.22 49.03 118.84 105.82 119.58 94.05 126.76 74.84 120.50 89.30 81.32 20.02 29.12 33.18 124.86 123.20 88.67 100.00 35.16 44.26 71.38 72.39 72.20 69.15 50.49 65.39 97.97 48.12 65.75 47.52 58.40 59.94 63.15 64.96 65.47 50.84 56.27 57.80 63.34 53.27 44.66 40.38 46.22 120.50 40.19 41.77 40.52 40.52 39.27 37.78 50.56 96.03 39.46 48.24 50.78 100.69 97.23 47.47 42.66
48.00 4.55 8.69 12.03 15.69 3.02 0.25 0.00 23.14 123.42 121.08 105.50 94.19 82.67 34.14 111.86 112.58 119.50 53.95 28.12 61.94 66.08 54.00 45.26 38.81 50.37 70.32 61.52 55.36 59.85 41.67 55.67 112.26 104.32 53.11 70.55 59.22 51.44 17.50 17.65 52.73 32.86 125.08 131.99 127.11 40.94 40.39 50.53 25.26 46.31 37.98 102.22 77.41 25.14 45.14 64.93 40.46 34.64 14.34 42.13 44.13 38.04 75.04 54.71 12.24 26.64 10.62 10.62 43.14 47.76 55.96 28.65 27.84 85.75 37.07 64.74 43.06 59.96 64.45 27.19 36.10 92.17 48.88 118.89 105.94 119.69 93.95 126.67 74.86 120.51 89.32 81.34 20.12 29.19 33.24 124.87 123.23 88.58 100.12 35.38 44.15 71.54 72.55 72.38 69.31 50.71 65.59 98.10 48.30 65.94 47.70 58.60 60.09 63.29 65.09 65.58 50.75 56.37 57.73 63.26 53.19 44.43 40.15 46.02 120.48 40.30 41.98 40.72 40.72 39.46 37.99 50.79 96.11 39.66 48.41 51.02 100.78 97.32 47.65 42.87
24.96 23.58 27.39 28.63 30.35 26.15 23.39 23.14 0.00 126.03 116.57 97.37 87.11 71.98 56.37 113.94 117.49 129.47 62.79 11.64 53.65 83.50 48.62 67.02 32.36 70.58 88.80 76.74 60.29 64.17 47.78 60.28 111.18 100.44 64.16 87.26 73.98 57.19 36.91 36.98 30.92 15.05 120.25 126.15 124.44 31.62 63.20 70.17 48.39 60.33 47.81 95.76 68.15 29.83 60.88 54.28 17.79 55.68 9.03 19.03 67.26 14.96 62.34 58.12 16.53 8.76 30.81 30.81 62.17 63.44 40.04 21.85 20.77 93.08 51.82 75.94 63.04 57.63 60.88 10.36 22.28 90.48 39.78 126.08 119.02 131.40 86.85 120.51 80.18 123.89 93.82 86.26 36.36 42.06 44.97 128.49 128.07 83.07 113.51 57.17 40.06 87.79 89.04 90.06 86.42 72.36 84.70 111.78 66.61 84.97 66.30 78.09 76.54 79.08 79.73 77.95 47.60 69.20 55.76 59.91 51.05 25.11 20.52 29.99 120.87 54.49 62.96 60.33 60.33 59.49 58.52 72.77 105.97 59.72 66.11 72.92 110.91 107.77 66.44 63.10
136.21 127.97 131.55 135.05 138.80 123.40 123.42 123.42 126.03 0.00 37.91 57.55 56.34 74.63 115.14 12.19 15.50 41.24 71.02 115.55 78.63 85.90 79.17 111.73 94.19 157.17 90.74 78.60 68.07 63.60 165.08 179.08 22.90 38.86 174.46 182.52 176.21 174.80 137.08 137.28 146.88 140.60 39.88 46.59 28.59 157.51 120.79 159.13 126.12 165.81 160.85 50.78 71.95 148.06 162.81 180.16 125.50 144.11 126.12 132.72 131.75 131.53 84.48 69.03 115.56 118.20 115.07 115.07 155.38 165.10 101.22 104.19 105.27 41.81 91.44 185.19 102.35 69.01 66.90 136.39 148.28 39.01 89.75 25.16 58.47 51.92 56.52 47.23 48.95 4.85 34.51 42.47 105.21 95.57 91.38 5.89 12.26 53.42 60.30 112.25 86.27 79.28 80.14 86.17 83.74 110.94 94.64 62.05 160.90 172.61 95.63 97.37 83.52 79.89 75.10 68.04 78.83 74.98 70.62 67.58 75.21 147.87 115.61 105.35 12.43 88.39 107.18 101.46 101.46 103.38 105.79 113.53 43.64 103.45 92.24 112.98 43.25 45.80 96.36 103.46
