100
0.00 88.28 82.50 88.07 83.09 82.71 150.50 127.59 82.80 82.75 62.44 100.03 14.51 36.17 36.17 36.17 36.11 89.77 87.18 41.18 40.45 39.96 39.91 29.34 42.37 65.44 93.02 70.64 122.55 85.29 41.88 111.31 92.62 94.97 28.23 30.67 121.83 85.28 155.79 133.69 148.15 127.26 157.49 116.22 153.77 130.52 113.30 49.83 60.04 63.68 175.12 160.58 129.04 148.21 74.58 74.57 88.89 127.20 86.71 121.74 58.88 115.12 152.50 81.44 49.48 80.24 82.91 92.03 88.34 88.83 111.48 121.84 114.06 99.91 108.59 100.93 13.87 49.52 58.49 151.61 71.07 57.19 104.33 104.45 91.55 86.46 74.03 122.56 55.99 79.30 88.28 126.36 122.60 100.17 65.62 57.58 151.82 24.99 23.20 48.53
88.28 0.00 39.93 9.82 49.97 45.98 86.06 57.55 33.05 46.49 63.49 14.58 77.69 59.21 59.21 59.21 59.13 78.09 79.70 68.45 72.55 76.15 77.05 62.18 61.09 78.28 13.22 32.98 84.68 33.71 84.59 24.19 71.76 77.08 63.05 58.06 113.91 43.96 111.12 88.50 103.31 81.92 114.45 73.18 124.44 85.65 98.14 79.08 73.22 82.07 116.18 118.52 76.43 78.92 21.56 65.07 79.43 49.55 69.88 44.56 54.31 34.89 78.46 42.91 59.27 39.88 41.69 49.92 64.40 76.17 53.52 41.42 42.93 55.33 55.18 46.68 86.41 61.59 70.70 134.72 63.76 58.93 19.51 19.57 16.78 16.85 26.79 108.39 73.64 46.41 13.06 111.18 109.05 24.24 48.46 75.39 82.19 93.63 102.24 69.07
82.50 39.93 0.00 30.67 10.07 6.07 125.72 97.17 6.91 6.59 31.24 38.15 77.87 68.84 68.84 68.84 68.69 109.47 110.02 82.41 86.07 89.23 90.04 53.29 41.91 101.46 53.11 62.13 122.74 69.73 60.16 58.83 105.01 110.12 67.41 54.39 147.23 78.87 150.66 127.70 142.75 120.96 153.90 111.56 162.44 124.74 132.28 96.04 95.08 103.96 155.96 157.93 116.06 118.14 52.38 93.56 110.31 87.97 101.69 83.41 77.25 73.44 116.67 3.27 35.99 73.41 76.03 86.11 97.54 107.59 93.05 79.36 82.78 92.77 94.22 85.30 87.02 79.73 92.25 170.84 91.14 80.90 57.60 57.61 56.28 54.81 57.77 142.90 93.82 78.91 52.00 146.06 143.45 64.16 74.90 95.99 121.27 76.62 87.41 43.20
88.07 9.82 30.67 0.00 40.75 36.75 95.05 66.50 23.77 37.27 56.39 12.09 78.72 62.11 62.11 62.11 62.01 86.77 88.17 72.76 76.85 80.41 81.31 60.42 56.83 85.09 22.90 40.39 94.48 43.05 79.76 29.64 80.80 86.09 64.70 57.42 123.10 53.15 120.86 98.30 113.07 91.74 124.21 82.99 134.24 95.46 107.43 84.37 79.63 88.61 125.29 128.28 86.15 87.54 28.92 72.99 88.01 57.58 78.60 52.87 60.63 42.96 86.44 33.77 54.00 48.69 50.72 59.41 73.37 84.85 63.28 49.11 52.16 65.04 64.99 56.49 87.74 66.82 77.00 144.35 71.40 65.11 27.13 27.15 26.60 26.42 34.51 117.77 79.64 55.06 22.81 120.62 118.41 33.70 55.58 81.53 90.71 90.77 100.05 63.56
83.09 49.97 10.07 40.75 0.00 4.00 135.80 107.25 16.98 3.48 25.75 47.91 80.19 73.76 73.76 73.76 73.60 117.72 118.06 87.71 91.17 94.15 94.91 54.63 41.02 108.20 63.14 70.73 132.26 79.13 55.94 68.70 113.65 118.68 71.22 57.08 155.66 88.01 160.52 137.47 152.59 130.70 163.73 121.17 171.88 134.49 140.94 101.62 101.67 110.41 166.03 167.75 125.97 128.20 61.48 101.44 118.46 97.99 110.08 93.46 84.44 83.48 126.64 7.09 34.26 82.40 85.12 95.40 106.22 115.86 102.94 89.36 92.84 102.25 104.00 95.02 89.11 85.96 98.84 179.83 98.84 87.82 67.65 67.66 66.22 64.59 66.74 151.60 100.10 87.68 61.90 154.83 152.13 74.20 82.75 102.31 131.32 74.18 85.28 39.54
82.71 45.98 6.07 36.75 4.00 0.00 131.80 103.25 12.98 0.52 27.62 44.02 79.13 71.68 71.68 71.68 71.52 114.41 114.83 85.50 89.04 92.10 92.88 53.88 41.08 105.46 59.16 67.27 128.47 75.38 57.44 64.77 110.19 115.25 69.56 55.81 152.29 84.35 156.60 133.59 148.68 126.83 159.82 117.34 168.12 130.61 137.48 99.32 98.98 107.78 162.03 163.85 122.03 124.20 57.83 98.26 115.19 94.01 106.71 89.47 81.51 79.50 122.68 3.20 34.61 78.80 81.48 91.69 102.74 112.55 99.01 85.39 88.84 98.47 100.11 91.15 88.15 83.40 96.15 176.25 95.73 85.00 63.66 63.67 62.27 60.70 63.14 148.12 97.53 84.16 57.96 151.33 148.66 70.22 79.57 99.72 127.33 75.00 85.99 40.74
150.50 86.06 125.72 95.05 135.80 131.80 0.00 28.55 118.81 132.31 148.19 89.67 136.23 114.34 114.34 114.34 114.40 75.36 79.39 112.29 114.89 117.39 118.00 134.58 140.51 98.62 73.20 81.69 43.00 66.91 163.74 69.48 67.36 68.96 122.58 127.65 83.00 65.23 38.54 32.05 34.68 33.25 42.35 40.21 63.67 32.95 70.96 111.98 99.65 103.16 30.36 45.91 25.12 10.53 82.92 81.63 77.41 39.52 72.34 43.01 92.35 52.92 19.86 128.80 141.02 70.50 67.70 58.64 67.33 74.76 39.22 48.19 43.24 51.17 41.93 49.82 141.57 102.73 99.39 83.17 84.31 95.10 68.45 68.46 70.97 74.18 80.55 74.29 103.31 71.27 75.53 74.00 75.18 62.04 85.02 103.17 10.29 165.91 171.18 150.74
127.59 57.55 97.17 66.50 107.25 103.25 28.55 0.00 90.27 103.77 120.09 61.40 113.79 91.69 91.69 91.69 91.73 65.85 69.61 92.27 95.45 98.41 99.14 108.95 113.51 84.14 44.80 57.10 45.56 42.31 137.01 41.75 56.89 60.46 99.36 102.43 86.44 43.90 59.40 41.50 52.75 37.45 63.17 36.08 79.69 39.97 71.35 94.94 83.39 88.91 58.83 67.22 27.79 21.92 56.25 66.06 67.98 13.79 60.15 15.33 71.92 24.80 24.93 100.26 113.54 47.86 45.62 39.59 53.76 64.61 19.51 21.23 15.06 34.70 24.50 28.22 120.15 82.62 82.42 95.92 67.87 75.51 40.00 40.02 42.87 46.49 54.76 78.28 86.45 50.66 47.43 79.39 79.17 33.70 63.92 86.86 25.43 140.84 147.00 123.34
82.80 33.05 6.91 23.77 16.98 12.98 118.81 90.27 0.00 13.50 36.17 31.56 77.00 66.16 66.16 66.16 66.01 104.00 104.71 79.31 83.10 86.38 87.21 53.46 43.86 97.17 46.26 56.52 116.27 63.41 63.82 52.10 99.25 104.40 65.57 53.58 141.57 72.74 143.91 121.02 136.03 114.31 147.18 105.02 156.00 118.08 126.46 92.66 90.93 99.89 149.05 151.22 109.29 111.24 46.36 88.42 104.92 81.10 96.12 76.52 72.71 66.56 109.84 10.05 38.68 67.41 69.96 79.84 91.76 102.11 86.29 72.52 75.87 86.35 87.55 78.68 86.24 75.94 88.12 164.75 86.13 76.56 50.72 50.73 49.49 48.17 51.87 137.04 89.91 73.10 45.25 140.14 137.61 57.28 69.84 92.04 114.38 78.99 89.50 46.82
82.75 46.49 6.59 37.27 3.48 0.52 132.31 103.77 13.50 0.00 27.35 44.52 79.25 71.93 71.93 71.93 71.78 114.83 115.24 85.78 89.31 92.35 93.13 53.96 41.05 105.81 59.67 67.71 128.96 75.86 57.23 65.28 110.63 115.69 69.76 55.96 152.72 84.82 157.11 134.09 149.18 127.33 160.33 117.83 168.61 131.11 137.92 99.61 99.32 108.12 162.54 164.35 122.54 124.72 58.30 98.67 115.61 94.52 107.14 89.98 81.88 80.01 123.19 3.69 34.54 79.26 81.95 92.17 103.19 112.97 99.51 85.90 89.36 98.95 100.61 91.65 88.26 83.72 96.49 176.71 96.13 85.36 64.17 64.18 62.78 61.20 63.60 148.57 97.86 84.61 58.47 151.78 149.11 70.73 79.98 100.05 127.84 74.88 85.89 40.56
