120
0.00 12.58 8.04 8.85 114.81 123.87 110.83 145.43 85.70 42.16 39.13 87.37 165.03 171.06 33.53 34.94 33.53 40.37 17.98 76.63 102.47 158.62 179.78 71.22 76.67 71.34 71.67 115.34 126.60 92.20 188.39 176.10 201.37 69.95 71.08 65.38 65.05 37.80 53.68 8.83 12.90 9.69 17.33 17.92 16.18 18.66 193.92 161.78 120.99 127.22 127.22 124.10 132.06 104.70 121.33 95.69 145.71 138.41 136.83 135.26 129.93 119.63 119.74 137.89 128.78 134.75 124.67 132.87 130.71 140.53 84.54 83.79 78.62 76.23 85.84 64.66 64.70 66.53 181.06 117.06 122.77 115.38 109.65 90.20 94.74 67.92 99.25 109.43 123.01 174.08 39.25 29.23 74.02 74.51 75.87 172.04 177.49 63.47 64.60 63.60 8.07 18.14 9.13 151.28 94.93 167.09 165.82 87.91 155.50 166.79 7.05 11.00 8.99 41.32 42.82 40.72 42.25 46.15 41.50 91.52
12.58 0.00 13.40 4.00 127.24 135.68 122.20 157.09 96.75 53.35 49.85 99.92 177.53 183.57 39.79 37.30 38.57 44.11 28.82 83.18 114.59 170.79 192.30 75.95 79.50 75.43 75.11 126.97 138.53 103.94 200.90 188.67 213.93 79.29 80.65 74.39 75.63 50.31 62.92 17.40 8.50 14.93 12.27 26.57 23.78 29.43 206.45 174.32 133.38 139.66 139.66 136.51 144.21 116.88 133.72 107.63 158.02 150.87 149.29 147.71 142.33 131.51 131.44 150.11 141.36 147.32 136.40 144.45 143.12 153.11 95.74 95.35 89.88 87.32 97.50 76.80 76.66 79.09 193.62 129.39 135.23 127.79 122.00 102.20 106.66 79.05 111.72 121.96 135.02 185.69 51.73 39.83 86.34 84.15 87.05 183.21 190.05 68.31 67.25 67.72 6.25 29.98 21.64 162.91 107.00 179.50 177.95 100.20 167.54 178.75 16.87 4.12 15.20 44.78 51.16 46.09 44.51 50.39 44.68 102.90
8.04 13.40 0.00 11.47 115.52 122.91 109.12 150.23 91.35 40.34 36.64 88.94 167.80 173.78 27.17 27.17 26.58 33.01 24.82 70.64 102.21 162.50 180.94 64.37 69.21 64.25 64.37 114.05 125.88 91.14 189.42 177.68 202.80 65.92 67.26 61.05 62.31 41.15 49.54 4.41 8.31 1.85 22.71 25.69 24.16 16.54 196.43 163.04 121.54 127.96 127.96 124.74 131.84 104.59 121.87 95.03 145.94 139.22 137.61 135.99 130.51 124.15 124.54 137.83 130.53 136.37 129.40 137.79 133.93 142.55 82.61 82.42 76.79 74.14 84.63 68.91 69.30 69.21 183.47 117.38 123.63 116.01 110.07 89.69 94.05 73.60 102.37 110.68 122.46 178.90 42.76 35.84 77.75 81.25 81.43 177.37 178.91 56.64 57.06 56.50 7.17 18.09 14.26 156.11 94.55 170.25 169.76 91.65 159.65 171.09 5.00 9.72 1.80 33.88 37.90 33.99 34.52 39.00 33.99 89.85
8.85 4.00 11.47 0.00 123.65 132.49 119.24 153.10 92.80 50.42 47.11 96.19 173.62 179.65 38.57 37.30 37.73 43.75 24.84 82.05 111.22 166.80 188.61 75.43 79.60 75.11 75.00 123.88 135.28 100.79 197.23 184.90 210.19 77.15 78.42 72.36 72.99 46.41 60.78 14.93 9.39 13.22 11.60 22.80 20.12 26.56 202.56 170.62 129.83 136.07 136.07 132.94 140.83 113.47 130.16 104.36 154.53 147.25 145.68 144.11 138.77 127.51 127.45 146.68 137.58 143.55 132.41 140.46 139.17 149.29 92.85 92.28 86.96 84.47 94.38 72.81 72.66 75.22 189.74 125.89 131.61 124.22 118.48 98.90 103.41 75.09 107.78 118.27 131.72 181.71 47.81 35.90 82.37 80.40 83.09 179.26 186.31 67.72 67.37 67.37 4.80 26.70 17.77 158.92 103.66 175.55 173.96 96.22 163.54 174.75 14.02 5.00 13.23 44.51 49.31 45.21 44.62 49.91 44.50 99.92
114.81 127.24 115.52 123.65 0.00 26.12 34.34 78.20 73.50 77.15 81.80 29.17 62.85 67.75 102.14 113.97 106.08 109.14 103.88 92.35 18.34 72.15 65.73 104.34 116.99 108.27 112.21 28.57 24.02 32.60 74.00 63.72 88.04 71.33 68.95 75.75 63.45 79.20 79.52 111.12 123.77 114.82 129.28 109.72 112.67 99.22 87.12 48.20 6.54 12.44 12.44 9.30 22.10 15.34 6.90 26.63 31.62 23.72 22.09 20.48 15.19 59.96 64.80 25.73 21.58 24.98 65.70 73.12 43.42 33.84 45.21 40.88 48.04 51.52 38.15 63.27 66.11 52.24 74.00 6.04 8.34 1.25 6.62 29.53 27.55 75.91 36.28 9.17 20.16 99.24 78.32 97.69 53.74 90.91 72.99 107.06 64.33 103.17 115.10 107.15 121.58 97.53 106.22 82.50 24.90 69.25 78.80 47.39 74.07 84.90 110.93 124.64 114.02 110.05 89.94 103.09 114.28 106.66 111.05 39.02
123.87 135.68 122.91 132.49 26.12 0.00 17.35 103.10 97.42 82.62 86.66 48.26 79.61 83.31 104.45 115.46 108.10 109.40 116.13 83.61 23.25 94.03 69.32 97.04 108.86 101.03 105.02 9.96 4.84 31.76 75.66 71.15 91.70 66.61 64.27 71.92 63.05 92.19 79.20 118.57 130.78 121.86 139.89 122.33 124.96 106.39 98.54 55.27 23.10 26.92 26.92 24.84 14.50 22.33 22.99 28.36 30.04 32.79 31.32 29.87 25.23 86.03 90.90 20.59 43.16 43.43 91.69 98.86 67.87 52.44 41.74 40.65 46.98 50.14 38.31 82.72 85.96 69.42 86.30 20.13 27.95 24.90 24.26 34.01 29.25 97.15 61.51 34.72 6.31 122.00 91.73 112.03 74.57 113.24 95.51 131.05 70.26 97.82 109.72 101.78 129.61 105.80 116.12 107.02 29.70 87.50 100.02 71.10 96.99 106.99 118.84 132.52 121.23 110.08 91.23 103.50 114.10 105.58 111.02 34.08
110.83 122.20 109.12 119.24 34.34 17.35 0.00 112.22 96.58 68.85 72.51 45.79 94.34 98.50 89.00 99.62 92.50 93.28 104.90 66.26 20.74 106.22 86.59 79.73 91.51 83.72 87.71 7.65 22.00 20.10 93.01 88.06 109.02 49.86 47.58 55.28 47.66 82.03 63.35 104.88 116.74 107.94 127.40 111.20 113.60 92.77 114.95 72.05 34.45 40.26 40.26 37.30 31.38 22.19 34.50 19.98 47.24 48.42 46.79 45.16 39.70 92.13 96.65 37.74 55.02 56.79 98.28 106.27 77.72 66.01 26.56 27.21 32.34 35.09 25.52 77.63 81.07 63.27 102.43 29.65 39.56 33.42 29.33 25.11 20.40 93.15 64.22 40.52 21.17 133.54 81.85 102.16 71.13 109.98 92.95 141.35 87.34 80.68 92.53 84.62 116.03 92.70 103.63 116.69 22.82 101.68 112.67 70.97 108.37 119.05 105.34 118.82 107.39 93.89 75.65 87.48 97.82 89.16 94.81 19.31
145.43 157.09 150.23 153.10 78.20 103.10 112.22 0.00 61.47 125.27 129.76 77.94 48.71 52.82 150.46 161.89 154.26 160.13 128.30 159.09 93.03 24.52 86.28 168.01 180.65 171.47 174.95 106.77 99.69 104.09 93.99 76.49 95.80 136.18 134.20 138.71 124.67 109.64 136.83 146.55 157.87 150.50 152.76 131.53 134.71 137.97 72.09 75.47 80.01 76.96 76.96 78.42 92.94 90.74 80.12 98.88 88.31 76.71 77.18 77.69 79.71 26.59 25.70 91.37 60.59 62.45 20.85 12.80 35.27 55.75 114.65 108.82 114.40 117.17 106.74 81.51 80.94 85.46 64.80 83.65 75.18 79.25 82.90 98.20 99.39 78.51 55.44 71.85 96.80 28.67 107.93 117.55 73.87 79.56 70.52 30.26 80.34 164.21 174.88 167.75 153.49 134.12 136.56 5.90 95.85 42.46 28.19 60.77 17.69 24.29 145.28 156.41 149.46 161.34 142.47 154.78 165.35 160.41 162.28 111.27
85.70 96.75 91.35 92.80 73.50 97.42 96.58 61.47 0.00 75.17 78.78 50.79 93.48 99.40 97.08 107.35 100.46 107.31 68.00 117.95 76.51 79.22 121.11 123.14 134.70 125.88 128.70 95.06 96.68 79.43 130.18 113.87 138.51 96.43 95.17 96.83 84.02 53.27 90.80 88.10 98.47 91.90 91.58 70.63 73.75 81.37 122.50 104.26 79.31 81.66 81.66 80.42 95.50 76.13 79.62 77.07 101.19 89.34 88.54 87.78 85.38 38.44 36.72 98.14 72.21 78.07 41.73 48.67 59.03 78.75 84.35 78.77 81.04 82.35 78.06 27.70 25.25 39.75 111.31 79.15 77.22 74.71 73.32 73.01 76.92 17.78 37.88 64.35 92.47 89.66 51.51 56.92 27.39 20.69 9.96 86.47 116.67 117.56 126.36 120.43 93.72 77.04 77.22 67.11 73.97 92.24 85.68 26.33 74.53 84.68 86.58 96.49 90.84 108.58 92.39 102.82 112.15 109.15 109.42 85.18
42.16 53.35 40.34 50.42 77.15 82.62 68.85 125.27 75.17 0.00 4.80 53.45 133.95 139.71 26.13 38.10 30.12 35.08 39.91 46.42 62.50 132.87 142.88 48.65 59.68 51.06 53.66 73.71 85.71 50.87 151.08 140.52 165.15 31.00 31.39 28.01 23.31 26.14 17.72 36.05 48.16 39.25 59.11 46.00 47.68 23.93 161.49 125.28 82.81 89.51 89.51 86.16 92.01 65.05 83.13 54.99 106.58 100.80 99.13 97.45 91.75 98.74 100.55 98.15 94.29 99.72 104.87 113.94 102.38 106.85 42.43 42.08 36.54 34.07 44.32 47.61 49.92 39.84 148.33 78.32 85.45 77.49 71.27 49.83 53.99 60.14 71.70 73.57 82.39 153.29 27.41 42.05 52.16 74.67 65.94 154.66 141.37 42.55 51.26 45.29 47.19 24.16 35.72 131.11 54.76 137.71 140.27 64.53 131.29 143.11 36.50 50.01 38.64 36.25 17.46 29.54 40.37 35.18 37.22 49.55
