130
0.00 79.67 117.01 65.97 92.38 197.85 202.29 193.72 217.57 90.49 128.52 94.72 125.12 133.47 205.83 206.80 198.85 202.79 98.71 97.21 111.20 77.67 140.55 179.08 173.04 122.53 64.53 21.71 187.94 199.40 191.17 196.29 173.77 196.13 135.67 78.75 71.96 196.68 201.30 193.25 201.42 124.85 88.08 118.61 78.58 40.49 5.26 181.83 155.07 162.00 156.42 156.77 167.55 196.64 208.21 208.69 210.36 175.92 181.31 181.32 64.05 75.19 107.79 110.89 80.83 82.84 81.68 102.78 86.89 114.12 96.81 118.35 119.32 68.37 73.93 87.86 88.05 89.84 86.08 83.54 85.42 79.69 81.50 82.64 131.73 160.33 156.09 140.81 154.61 155.57 158.31 155.57 94.23 131.10 125.34 118.74 135.06 141.91 147.03 149.02 124.15 120.26 115.96 33.16 166.12 164.81 118.46 125.75 115.09 22.49 25.21 192.88 211.32 210.34 212.21 192.62 196.48 87.54 146.01 82.27 82.20 128.95 100.21 85.05 205.25 216.31 208.93 196.82 176.26 211.68
79.67 0.00 104.70 26.77 18.11 181.99 201.19 195.59 189.19 96.43 85.26 98.50 80.54 83.26 180.76 195.25 187.49 191.39 84.51 97.00 118.04 39.19 98.18 152.70 160.33 101.38 27.91 83.94 189.17 202.89 197.93 195.56 174.08 167.66 96.06 23.23 18.71 182.51 205.45 198.51 192.52 94.04 106.39 131.48 8.60 48.55 74.41 149.30 162.24 173.73 146.00 149.29 167.74 182.53 194.42 184.75 188.84 184.16 178.13 178.14 17.34 34.51 74.35 66.79 83.06 88.11 90.56 110.97 88.99 120.75 54.53 59.50 61.15 92.81 100.65 66.42 66.64 68.73 64.34 58.96 61.26 54.19 56.45 49.35 138.13 120.25 126.05 139.20 116.77 116.95 117.58 116.95 14.87 81.07 72.42 78.27 86.76 107.78 106.19 114.61 82.91 80.03 80.97 50.75 142.26 160.93 119.15 123.36 128.85 70.22 71.42 185.44 193.29 184.79 188.75 167.49 171.70 30.26 104.11 15.26 15.01 93.10 29.46 14.28 179.77 191.77 183.77 198.01 180.80 181.44
117.01 104.70 0.00 81.75 94.82 82.40 96.61 90.90 100.71 30.02 45.07 25.99 46.82 56.50 88.82 93.53 85.51 89.52 21.05 21.70 27.40 65.72 46.87 62.48 58.35 12.68 81.49 99.48 84.48 98.25 93.77 90.91 69.41 79.57 41.22 81.49 87.12 81.90 100.84 94.09 89.62 26.50 42.54 40.14 96.11 85.22 114.33 67.29 59.67 72.40 42.49 44.98 63.12 81.88 93.84 91.71 93.64 80.77 73.58 73.59 109.17 70.63 34.97 48.26 36.26 35.13 37.52 28.33 30.76 28.02 52.95 68.73 67.64 54.90 54.73 38.76 38.52 36.32 40.98 46.27 43.83 51.42 48.97 55.40 38.38 55.27 42.84 35.03 48.82 50.33 54.59 50.33 105.69 55.77 59.60 41.10 53.91 36.67 47.80 41.34 41.82 40.54 33.71 93.18 49.36 56.28 20.59 20.67 39.84 94.57 91.81 81.90 95.40 93.33 95.28 75.66 79.48 76.35 48.67 90.22 90.46 34.23 88.49 92.61 88.25 99.32 91.92 93.31 76.56 95.19
65.97 26.77 81.75 0.00 29.49 162.01 178.22 172.02 172.97 70.28 71.86 72.62 67.52 73.38 163.36 174.42 166.49 170.46 60.87 71.55 92.38 17.62 84.99 135.17 139.18 80.52 1.57 64.08 165.63 179.13 173.60 172.45 150.48 151.11 81.54 12.91 8.77 162.12 181.61 174.42 171.04 75.90 79.70 105.49 19.71 27.33 60.92 133.76 137.40 148.45 124.00 126.73 144.07 162.12 174.11 167.08 170.52 159.46 155.25 155.26 27.43 12.86 55.84 52.56 56.78 61.75 64.03 85.00 62.95 95.18 38.05 54.06 55.29 66.17 73.96 43.02 43.25 45.48 40.78 35.55 38.03 30.35 32.82 27.56 112.97 106.87 109.00 115.28 102.34 102.85 104.39 102.85 35.99 70.98 63.61 63.12 76.00 91.54 92.64 98.75 68.41 64.89 63.61 33.01 123.69 137.88 94.33 99.15 102.73 50.61 50.86 163.53 174.06 167.61 171.00 149.88 154.06 21.72 90.96 19.00 19.05 76.85 34.89 22.43 162.49 174.38 166.45 174.59 156.60 165.72
92.38 18.11 94.82 29.49 0.00 168.68 190.24 185.32 173.77 91.57 69.75 92.91 65.01 66.55 165.95 182.49 174.89 178.71 75.97 90.61 111.60 33.14 82.32 138.15 148.05 89.71 31.05 93.10 178.91 192.80 188.59 184.78 163.97 152.51 80.79 18.32 21.33 169.50 195.45 188.86 180.28 80.69 103.48 125.61 14.27 56.32 87.16 133.82 153.88 165.98 134.56 138.33 157.78 169.52 181.28 170.06 174.48 175.42 167.25 167.26 34.48 29.96 61.93 52.34 78.91 84.04 87.07 105.34 84.03 114.09 42.24 42.19 43.90 92.75 100.22 58.51 58.70 60.50 56.74 51.62 53.54 47.78 49.58 41.54 130.51 104.17 111.51 129.81 101.13 101.18 101.45 101.18 10.93 64.46 55.64 63.78 70.26 93.08 90.34 99.63 67.94 65.47 67.56 60.78 128.39 150.34 111.26 114.55 123.32 79.44 79.97 173.59 179.44 169.86 174.09 152.87 157.07 18.70 88.14 10.58 10.58 78.72 11.42 7.39 164.91 176.90 168.91 187.57 171.38 165.85
197.85 181.99 82.40 162.01 168.68 0.00 38.40 43.21 34.93 107.45 100.73 103.17 105.27 108.11 23.13 15.62 11.47 13.20 103.06 100.68 88.77 144.86 90.41 34.55 24.87 81.50 162.00 178.75 40.80 48.98 54.89 37.33 40.52 31.66 89.78 159.16 166.05 4.11 51.37 51.61 18.56 88.08 112.99 87.13 173.52 167.62 195.62 46.18 59.64 65.86 41.48 42.03 42.75 4.25 12.73 21.38 17.31 56.91 31.40 31.40 189.25 149.87 107.64 116.40 117.45 115.04 116.21 96.56 111.10 86.21 127.47 131.38 129.72 131.16 127.82 119.57 119.33 117.09 121.83 126.77 124.28 132.02 129.52 134.56 72.29 73.43 58.68 59.22 72.88 73.64 75.89 73.64 179.45 109.32 117.67 105.08 103.90 76.69 83.32 71.26 101.45 103.45 101.22 175.56 40.72 38.47 80.10 72.52 90.28 175.70 172.74 20.25 13.77 25.56 22.01 24.41 22.41 151.89 85.83 166.80 167.04 90.25 159.69 168.47 24.02 26.40 24.19 42.33 48.68 37.00
202.29 201.19 96.61 178.22 190.24 38.40 0.00 10.34 70.59 113.86 127.08 110.08 131.14 136.27 60.81 26.48 26.94 26.28 117.35 109.22 91.55 162.32 119.08 69.38 44.80 100.55 177.89 181.52 14.64 11.65 20.92 6.01 28.66 69.95 116.97 177.96 183.73 34.52 13.48 16.98 20.13 111.01 114.22 83.99 192.59 178.12 201.02 82.51 47.95 45.67 55.78 51.95 35.05 34.39 32.23 58.03 51.98 31.52 23.05 23.04 205.59 167.23 128.40 139.55 126.27 122.58 122.50 100.05 119.48 88.56 148.01 157.29 155.77 133.93 128.64 135.32 135.09 132.90 137.52 142.85 140.42 147.95 145.52 151.98 70.58 105.99 88.21 63.56 103.88 104.97 108.10 104.97 201.17 137.00 144.49 129.09 132.19 104.03 113.14 100.29 126.63 127.71 123.65 185.30 70.53 40.34 85.91 79.80 87.52 181.37 178.17 20.18 43.22 62.24 57.12 62.32 60.74 172.20 115.58 186.50 186.73 115.29 182.65 188.70 61.86 60.48 61.14 7.27 27.29 74.45
193.72 195.59 90.90 172.02 185.32 43.21 10.34 0.00 77.13 106.20 124.12 102.57 127.98 133.80 66.28 33.99 32.28 32.77 111.28 102.04 83.57 156.52 117.01 70.86 43.73 95.94 171.61 172.77 6.42 7.76 11.99 6.50 21.54 73.82 114.43 172.38 177.84 39.12 10.58 8.43 26.58 107.26 105.66 75.16 187.00 170.70 192.60 84.41 38.77 35.47 51.92 47.33 27.95 38.98 39.59 64.02 58.51 21.19 19.33 19.32 199.27 161.38 123.78 135.46 118.92 115.03 114.72 92.06 112.13 80.57 143.12 153.87 152.41 125.44 119.88 129.36 129.13 126.98 131.52 136.89 134.50 141.91 139.52 146.25 62.30 105.61 87.05 56.77 102.91 104.11 107.54 104.11 196.24 134.36 141.49 125.38 129.81 101.76 111.57 98.66 123.30 124.09 119.55 177.70 70.08 35.05 78.64 73.00 78.69 173.07 169.84 23.12 50.41 68.27 63.65 65.83 64.85 167.05 113.94 181.10 181.33 112.09 178.16 183.43 67.21 67.39 67.03 3.26 17.66 80.12
217.57 189.19 100.71 172.97 173.77 34.93 70.59 77.13 0.00 129.32 104.06 125.00 108.81 108.18 13.49 44.18 44.93 44.50 119.22 121.56 114.27 155.35 91.50 38.61 53.01 95.56 173.27 200.14 75.42 81.97 89.05 70.87 75.10 21.90 93.14 167.64 175.40 38.94 84.05 85.54 50.75 97.13 137.82 115.76 181.14 183.49 214.70 39.96 92.96 100.36 67.21 70.12 76.58 39.08 38.46 13.60 18.65 91.84 66.26 66.25 199.13 160.22 117.13 122.45 136.96 135.64 137.62 121.06 131.35 112.16 135.72 132.94 131.19 154.17 152.18 133.18 132.95 130.79 135.34 139.61 137.19 144.68 142.26 145.63 101.42 70.12 63.98 87.00 72.65 72.66 72.88 72.66 183.95 109.99 118.89 111.03 104.16 81.68 83.51 74.65 106.28 109.26 109.42 191.79 51.46 70.58 104.60 96.96 118.53 195.09 192.41 54.84 27.54 9.62 13.50 25.18 21.75 159.07 85.78 174.01 174.25 96.46 163.52 175.04 13.45 10.44 11.18 75.76 83.59 8.54
90.49 96.43 30.02 70.28 91.57 107.45 113.86 106.20 129.32 0.00 65.01 4.33 64.76 75.51 116.89 116.40 108.42 112.38 23.51 8.38 22.95 58.62 71.30 91.69 82.60 40.27 69.48 71.42 100.05 112.68 105.86 107.87 85.22 108.70 65.36 74.75 77.73 106.21 114.92 107.23 111.23 50.24 15.50 35.24 88.33 64.58 88.49 97.23 69.03 79.00 65.97 66.32 78.81 106.17 117.73 119.39 120.52 91.08 91.90 91.91 96.14 62.57 46.29 59.02 13.56 8.95 8.83 14.89 7.54 25.93 55.75 78.90 78.41 25.02 24.92 34.59 34.47 33.39 35.80 40.36 38.86 43.79 42.11 50.26 44.36 83.87 72.82 50.84 77.41 78.82 82.82 78.82 101.60 74.00 74.53 57.40 74.23 64.55 74.32 70.19 60.62 57.76 50.34 71.50 78.52 74.93 28.25 35.31 32.46 68.56 65.51 102.80 121.00 121.42 122.73 104.13 107.74 73.25 74.60 84.13 84.32 57.53 88.68 87.21 116.46 126.99 119.94 109.10 89.49 124.29
